AITFC,7AC53F,25.116636,51.666351,102,0,1,338.3,135.675046,PUL1054,,,,,1609782778
AITFC,F4BBF4,25.170099,51.664197,72,0,1,338.4,150.704575,PTS1090,,,,,1609782792
AITFC,sewage:10,25.26156,51.610309,,0,,240.5,16.198704,,ZZZG,sewage:10,,,1609782794
AITFC,7AC53F,25.134123,51.658678,91,0,1,338.3,135.468798,PUL1054,,,,,1609782808
AITFC,F4BBF4,25.18953,51.655673,59,0,1,338.3,150.549941,PTS1090,,,,,1609782822
AITFC,sewage:10,25.260642,51.608103,,0,,245.3,16.198704,,ZZZG,sewage:10,,,1609782824
AITFC,7AC53F,25.151584,51.651015,80,0,1,338.3,135.262864,PUL1054,,,,,1609782838
AITFC,80CDFB,25.268211,51.071078,12001,0,1,89.3,250,PXJ1010,,,,,1609782838
AITFC,F4BBF4,25.20894,51.647155,46,0,1,338.3,150.395466,PTS1090,,,,,1609782852
AITFC,sewage:10,25.258522,51.60886,,0,,162.1,16.198704,,ZZZG,sewage:10,,,1609782854
AITFC,7AC53F,25.169018,51.643361,69,0,1,338.3,135.057242,PUL1054,,,,,1609782868
AITFC,80CDFB,25.268639,51.109325,12001,0,1,89.3,248.416054,PXJ1010,,,,,1609782868
AITFC,F4BBF4,25.22833,51.638643,33,0,1,338.3,150.24115,PTS1090,,,,,1609782882
AITFC,sewage:10,25.259277,51.611121,,0,,69.7,16.198704,,ZZZG,sewage:10,,,1609782884
AITFC,7AC53F,25.186424,51.635717,57,0,1,338.3,134.851934,PUL1054,,,,,1609782898
AITFC,80CDFB,25.269055,51.147329,11720,0,1,89.3,246.842175,PXJ1010,,,,,1609782898
AITFC,F4BBF4,25.2477,51.630136,20,0,1,338.3,150.086992,PTS1090,,,,,1609782912
AITFC,sewage:10,25.259793,51.609862,,0,,294.4,16.198704,,ZZZG,sewage:10,,,1609782914
AITFC,7AC53F,25.203804,51.628083,46,0,1,338.3,134.646938,PUL1054,,,,,1609782928
AITFC,80CDFB,25.269458,51.185092,11440,0,1,89.3,245.278299,PXJ1010,,,,,1609782928
AITFC,F4BBF4,25.266227,51.621997,0,0,0,338.3,101.825377,PTS1090,,,,,1609782942
AITFC,sewage:10,25.259703,51.608907,,0,,264,0,,ZZZG,sewage:10,,,1609782944
AITFC,7AC53F,25.221157,51.620457,35,0,1,338.3,134.442254,PUL1054,,,,,1609782958
AITFC,80CDFB,25.269849,51.222615,11161,0,1,89.3,243.724362,PXJ1010,,,,,1609782958
AITFC,F4BBF4,25.275008,51.618138,0,0,0,338.3,46.133606,PTS1090,,,,,1609782972
AITFC,sewage:10,25.259703,51.608907,,0,,,0,,ZZZG,sewage:10,,,1609782974
AITFC,7AC53F,25.238483,51.612841,24,0,1,338.3,134.237881,PUL1054,,,,,1609782988
AITFC,80CDFB,25.269345,51.259729,9778,0,1,90.9,237.467501,PXJ1010,,,,,1609782988
AITFC,F4BBF4,25.276606,51.617435,0,0,0,338.3,35.997668,PTS1090,,,,,1609783002
AITFC,sewage:10,25.259703,51.608907,,0,,,0,,ZZZG,sewage:10,,,1609783004
AITFC,7AC53F,25.255783,51.605235,13,0,1,338.3,134.033819,PUL1054,,,,,1609783018
AITFC,80CDFB,25.26379,51.295626,9772,0,1,99.7,237.106701,PXJ1010,,,,,1609783018
AITFC,F4BBF4,25.276897,51.617307,0,0,0,338.3,34.15292,PTS1090,,,,,1609783032
AITFC,sewage:10,25.259703,51.608907,,0,,,0,,ZZZG,sewage:10,,,1609783034
AITFC,7AC53F,25.270574,51.598743,0,0,0,338.4,65.01038,PUL1054,,,,,1609783048
AITFC,80CDFB,25.258236,51.331465,9708,0,1,99.7,236.74645,PXJ1010,,,,,1609783048
AITFC,F4BBF4,25.279875,51.615899,0,0,0,336.8,15,PTS1090,,,,,1609783062
AITFC,sewage:10,25.259703,51.608907,,0,,,0,,ZZZG,sewage:10,,,1609783064
